Path,ID,LEVEL,CATEGORY_1,CATEGORY_2,CATEGORY_3,CATEGORY_4,ALCOHOL_L1_NAME,ALCOHOL_L1_ID,ALCOHOL_L2_NAME,ALCOHOL_L2_ID,BABY_L1_NAME,BABY_L1_ID,BABY_L2_NAME,BABY_L2_ID,BEAUTY_L1_NAME,BEAUTY_L1_ID,BEAUTY_L2_NAME,BEAUTY_L2_ID,ELECTRONICS_L1_NAME,ELECTRONICS_L1_ID,ELECTRONICS_L2_NAME,ELECTRONICS_L2_ID,CnG_L1_NAME,CnG_L1_ID,CnG_L2_NAME,CnG_L2_ID,HOME_L1_NAME,HOME_L1_ID,HOME_L2_NAME,HOME_L2_ID,OFFICE_L1_NAME,OFFICE_L1_ID,OFFICE_L2_NAME,OFFICE_L2_ID,PET_L1_NAME,PET_L1_ID,PET_L2_NAME,PET_L2_ID,OUTDOOR_L1_NAME,OUTDOOR_L1_ID,OUTDOOR_L2_NAME,OUTDOOR_L2_ID,VITAMINS_L1_NAME,VITAMINS_L1_ID,VITAMINS_L2_NAME,VITAMINS_L2_ID,FEMALE_APPAREL_L1_NAME,FEMALE_APPAREL_L1_ID,FEMALE_APPAREL_L2_NAME,FEMALE_APPAREL_L2_ID,HOME_IMPROVEMENT_L1_NAME,HOME_IMPROVEMENT_L1_ID,HOME_IMPROVEMENT_L2_NAME,HOME_IMPROVEMENT_L2_ID,CBD_THC_L1_NAME,CBD_THC_L1_ID,CBD_THC_L2_NAME,CBD_THC_L2_ID,CRAFTS_L1_NAME,CRAFTS_L1_ID,CRAFTS_L2_NAME,CRAFTS_L2_ID,SPORTS_L1_NAME,SPORTS_L1_ID,SPORTS_L2_NAME,SPORTS_L2_ID,ASIAN_GROCERY_L1_NAME,ASIAN_GROCERY_L1_ID,ASIAN_GROCERY_L2_NAME,ASIAN_GROCERY_L2_ID,AUS_CNG_L1_NAME,AUS_CNG_L1_ID,AUS_CNG_L2_NAME,AUS_CNG_L2_ID,AUS_ALC_L1_NAME,AUS_ALC_L1_ID,AUS_ALC_L2_NAME,AUS_ALC_L2_ID,SUPERSTORE_L1_NAME,SUPERSTORE_L1_ID,SUPERSTORE_L2_NAME,SUPERSTORE_L2_ID
Baby & Kids > Baby Toys > Other Baby Toys,3609,3,Baby & Kids,Baby Toys,Other Baby Toys,,Household,754,Baby & Child,808745972290388001,Toys,8821,Infant Toys,8980,Baby & Child,1791,Toys,1223,,,,,Baby & Child,1791,Toys,1223,Toys & Games,5574,Kids Toys,8958,,,,,Pet Parents,798824451433136156,Toys,1223,Toys,764365773065945118,Kids Toys,8958,,,,,,,,,,,,,,,,,,,,,,,,,Baby & Child,1791,Toys,1223,Baby & Child,1791,Toys,1223,,,,,Baby & Child,1791,Baby Gifts,8824
Baby & Kids > Baby Toys > Play Gyms,3610,3,Baby & Kids,Baby Toys,Play Gyms,,Household,754,Baby & Child,808745972290388001,Toys,8821,Toddler Toys,8965,Baby & Child,1791,Toys,1223,,,,,Baby & Child,1791,Toys,1223,Toys & Games,5574,Kids Toys,8958,,,,,Pet Parents,798824451433136156,Toys,1223,Toys,764365773065945118,Kids Toys,8958,,,,,,,,,,,,,,,,,,,,,,,,,Baby & Child,1791,Toys,1223,Baby & Child,1791,Toys,1223,,,,,Baby & Child,1791,Baby Gifts,8824
Baby & Kids > Baby Toys > Playmats,3611,3,Baby & Kids,Baby Toys,Playmats,,Household,754,Baby & Child,808745972290388001,Toys,8821,Toddler Toys,8965,Baby & Child,1791,Toys,1223,,,,,Baby & Child,1791,Toys,1223,Toys & Games,5574,Kids Toys,8958,,,,,Pet Parents,798824451433136156,Toys,1223,Toys,764365773065945118,Kids Toys,8958,,,,,,,,,,,,,,,,,,,,,,,,,Baby & Child,1791,Toys,1223,Baby & Child,1791,Toys,1223,,,,,Baby & Child,1791,Baby Gifts,8824
Baby & Kids > Baby Toys > Rattles & Teethers,3612,3,Baby & Kids,Baby Toys,Rattles & Teethers,,Household,754,Baby & Child,808745972290388001,Toys,8821,Infant Toys,8980,Baby & Child,1791,Toys,1223,,,,,Baby & Child,1791,Toys,1223,Toys & Games,5574,Kids Toys,8958,,,,,Pet Parents,798824451433136156,Toys,1223,Toys,764365773065945118,Kids Toys,8958,,,,,,,,,,,,,,,,,,,,,,,,,Baby & Child,1791,Toys,1223,Baby & Child,1791,Toys,1223,,,,,Baby & Child,1791,Baby Gifts,8824
Baby & Kids > Baby Travel Gear > Baby Carriers,3613,3,Baby & Kids,Baby Travel Gear,Baby Carriers,,Household,754,Baby & Child,808745972290388001,Gear & Travel,8823,Baby Carriers,8970,Baby & Child,1791,Baby Carriers,8970,,,,,Baby & Child,1791,Gear & Travel,8971,Baby & Child,1791,Baby Carriers,8970,,,,,Pet Parents,798824451433136156,Gear & Travel,8971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baby & Child,1791,Gear & Travel,8971,Baby & Child,1791,Gear & Travel,8971,,,,,Baby & Child,1791,Gear & Travel,8971
Baby & Kids > Baby Travel Gear > Baby Travel Beds,3614,3,Baby & Kids,Baby Travel Gear,Baby Travel Beds,,Household,754,Baby & Child,808745972290388001,Gear & Travel,8823,Playards Travel Beds,8925,Baby & Child,1791,Baby Carriers,8970,,,,,Baby & Child,1791,Gear & Travel,8971,Baby & Child,1791,Baby Carriers,8970,,,,,Pet Parents,798824451433136156,Gear & Travel,8971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baby & Child,1791,Gear & Travel,8971,Baby & Child,1791,Gear & Travel,8971,,,,,Baby & Child,1791,Gear & Travel,8971
Baby & Kids > Baby Travel Gear > Car Seat Accessories > Baby Head Supports & Strap Covers,3709,4,Baby & Kids,Baby Travel Gear,Car Seat Accessories,Baby Head Supports & Strap Covers,Household,754,Baby & Child,808745972290388001,Car Seats,8868,Car Seat Accessories,8929,Baby & Child,1791,Car Seats,9009,,,,,Baby & Child,1791,Gear & Travel,8971,Baby & Child,1791,Baby Carriers,8970,,,,,Pet Parents,798824451433136156,Gear & Travel,8971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baby & Child,1791,Gear & Travel,8971,Baby & Child,1791,Gear & Travel,8971,,,,,Baby & Child,1791,Gear & Travel,8971
Baby & Kids > Baby Travel Gear > Car Seat Accessories > Car Seat Adaptors,3710,4,Baby & Kids,Baby Travel Gear,Car Seat Accessories,Car Seat Adaptors,Household,754,Baby & Child,808745972290388001,Baby Health & Safety,8874,Travel Safety,8957,Baby & Child,1791,Car Seats,9009,,,,,Baby & Child,1791,Gear & Travel,8971,Baby & Child,1791,Baby Carriers,8970,,,,,Pet Parents,798824451433136156,Gear & Travel,8971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baby & Child,1791,Gear & Travel,8971,Baby & Child,1791,Gear & Travel,8971,,,,,Baby & Child,1791,Gear & Travel,8971
Baby & Kids > Baby Travel Gear > Car Seat Accessories > Car Seat Protectors,3711,4,Baby & Kids,Baby Travel Gear,Car Seat Accessories,Car Seat Protectors,Household,754,Baby & Child,808745972290388001,Baby Health & Safety,8874,Travel Safety,8957,Baby & Child,1791,Car Seats,9009,,,,,Baby & Child,1791,Gear & Travel,8971,Baby & Child,1791,Baby Carriers,8970,,,,,Pet Parents,798824451433136156,Gear & Travel,8971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baby & Child,1791,Gear & Travel,8971,Baby & Child,1791,Gear & Travel,8971,,,,,Baby & Child,1791,Gear & Travel,8971
Baby & Kids > Baby Travel Gear > Car Seat Accessories > Other Car Seat Accessories,3712,4,Baby & Kids,Baby Travel Gear,Car Seat Accessories,Other Car Seat Accessories,Household,754,Baby & Child,808745972290388001,Gear & Travel,8823,Travel Solutions,8971,Baby & Child,1791,Car Seats,9009,,,,,Baby & Child,1791,Gear & Travel,8971,Baby & Child,1791,Baby Carriers,8970,,,,,Pet Parents,798824451433136156,Gear & Travel,8971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baby & Child,1791,Gear & Travel,8971,Baby & Child,1791,Gear & Travel,8971,,,,,Baby & Child,1791,Gear & Travel,8971
Baby & Kids > Baby Travel Gear > Car Seats > Booster Car Seats,3713,4,Baby & Kids,Baby Travel Gear,Car Seats,Booster Car Seats,Household,754,Baby & Child,808745972290388001,Car Seats,8868,Car Seats,9009,Baby & Child,1791,Car Seats,9009,Baby & Child,1791,Gear & Travel,8971,Baby & Child,1791,Gear & Travel,8971,Baby & Child,1791,Car Seats,9009,,,,,Pet Parents,798824451433136156,Gear & Travel,8971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baby & Child,1791,Gear & Travel,8971,Baby & Child,1791,Gear & Travel,8971,,,,,Baby & Child,1791,Gear & Travel,8971
Baby & Kids > Baby Travel Gear > Car Seats > Convertible Car Seats,3714,4,Baby & Kids,Baby Travel Gear,Car Seats,Convertible Car Seats,Household,754,Baby & Child,808745972290388001,Car Seats,8868,Car Seats,9009,Baby & Child,1791,Car Seats,9009,,,,,Baby & Child,1791,Gear & Travel,8971,Baby & Child,1791,Car Seats,9009,,,,,Pet Parents,798824451433136156,Gear & Travel,8971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baby & Child,1791,Gear & Travel,8971,Baby & Child,1791,Gear & Travel,8971,,,,,Baby & Child,1791,Gear & Travel,8971
Baby & Kids > Baby Travel Gear > Car Seats > Infant Car Seats,3715,4,Baby & Kids,Baby Travel Gear,Car Seats,Infant Car Seats,Household,754,Baby & Child,808745972290388001,Car Seats,8868,Car Seats,9009,Baby & Child,1791,Car Seats,9009,,,,,Baby & Child,1791,Gear & Travel,8971,Baby & Child,1791,Car Seats,9009,,,,,Pet Parents,798824451433136156,Gear & Travel,8971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baby & Child,1791,Gear & Travel,8971,Baby & Child,1791,Gear & Travel,8971,,,,,Baby & Child,1791,Gear & Travel,8971
Baby & Kids > Baby Travel Gear > Diaper Bags,3617,3,Baby & Kids,Baby Travel Gear,Diaper Bags,,Household,754,Baby & Child,808745972290388001,Gear & Travel,8823,Diaper Bags,8935,Baby & Child,1791,Diapers & Wipes,1222,,,,,Baby & Child,1791,Gear & Travel,8971,Baby & Child,1791,Strollers,8973,,,,,Pet Parents,798824451433136156,Gear & Travel,8971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baby & Child,1791,Gear & Travel,8971,Baby & Child,1791,Gear & Travel,8971,,,,,Baby & Child,1791,Gear & Travel,8971
Baby & Kids > Baby Travel Gear > Stroller Accessories > Other Stroller Accessories,3716,4,Baby & Kids,Baby Travel Gear,Stroller Accessories,Other Stroller Accessories,Household,754,Baby & Child,808745972290388001,Strollers,8812,Stroller Accessories,8964,Baby & Child,1791,Strollers,8973,,,,,Baby & Child,1791,Gear & Travel,8971,Baby & Child,1791,Strollers,8973,,,,,Pet Parents,798824451433136156,Gear & Travel,8971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baby & Child,1791,Gear & Travel,8971,Baby & Child,1791,Gear & Travel,8971,,,,,Baby & Child,1791,Gear & Travel,8971
Baby & Kids > Baby Travel Gear > Stroller Accessories > Stroller Blankets,3717,4,Baby & Kids,Baby Travel Gear,Stroller Accessories,Stroller Blankets,Household,754,Baby & Child,808745972290388001,Strollers,8812,Stroller Accessories,8964,Baby & Child,1791,Strollers,8973,,,,,Baby & Child,1791,Gear & Travel,8971,Baby & Child,1791,Strollers,8973,,,,,Pet Parents,798824451433136156,Gear & Travel,8971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baby & Child,1791,Gear & Travel,8971,Baby & Child,1791,Gear & Travel,8971,,,,,Baby & Child,1791,Gear & Travel,8971
Baby & Kids > Baby Travel Gear > Stroller Accessories > Stroller Liners & Color Packs,3718,4,Baby & Kids,Baby Travel Gear,Stroller Accessories,Stroller Liners & Color Packs,Household,754,Baby & Child,808745972290388001,Strollers,8812,Stroller Accessories,8964,Baby & Child,1791,Strollers,8973,,,,,Baby & Child,1791,Gear & Travel,8971,Baby & Child,1791,Strollers,8973,,,,,Pet Parents,798824451433136156,Gear & Travel,8971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baby & Child,1791,Gear & Travel,8971,Baby & Child,1791,Gear & Travel,8971,,,,,Baby & Child,1791,Gear & Travel,8971
Baby & Kids > Baby Travel Gear > Stroller Accessories > Stroller Storage & Organizers,3719,4,Baby & Kids,Baby Travel Gear,Stroller Accessories,Stroller Storage & Organizers,Household,754,Baby & Child,808745972290388001,Strollers,8812,Stroller Accessories,8964,Baby & Child,1791,Strollers,8973,,,,,Baby & Child,1791,Gear & Travel,8971,Baby & Child,1791,Strollers,8973,,,,,Pet Parents,798824451433136156,Gear & Travel,8971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baby & Child,1791,Gear & Travel,8971,Baby & Child,1791,Gear & Travel,8971,,,,,Baby & Child,1791,Gear & Travel,8971
Baby & Kids > Baby Travel Gear > Stroller Accessories > Stroller Weather Protectors,3720,4,Baby & Kids,Baby Travel Gear,Stroller Accessories,Stroller Weather Protectors,Household,754,Baby & Child,808745972290388001,Strollers,8812,Stroller Accessories,8964,Baby & Child,1791,Strollers,8973,,,,,Baby & Child,1791,Gear & Travel,8971,Baby & Child,1791,Strollers,8973,,,,,Pet Parents,798824451433136156,Gear & Travel,8971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baby & Child,1791,Gear & Travel,8971,Baby & Child,1791,Gear & Travel,8971,,,,,Baby & Child,1791,Gear & Travel,8971
Baby & Kids > Baby Travel Gear > Strollers > Double & Triple Strollers,3721,4,Baby & Kids,Baby Travel Gear,Strollers,Double & Triple Strollers,Household,754,Baby & Child,808745972290388001,Strollers,8812,Strollers,8973,Baby & Child,1791,Strollers,8973,,,,,Baby & Child,1791,Gear & Travel,8971,Baby & Child,1791,Strollers,8973,,,,,Pet Parents,798824451433136156,Gear & Travel,8971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baby & Child,1791,Gear & Travel,8971,Baby & Child,1791,Gear & Travel,8971,,,,,Baby & Child,1791,Gear & Travel,8971
Baby & Kids > Baby Travel Gear > Strollers > Frame Strollers,3722,4,Baby & Kids,Baby Travel Gear,Strollers,Frame Strollers,Household,754,Baby & Child,808745972290388001,Strollers,8812,Strollers,8973,Baby & Child,1791,Strollers,8973,,,,,Baby & Child,1791,Gear & Travel,8971,Baby & Child,1791,Strollers,8973,,,,,Pet Parents,798824451433136156,Gear & Travel,8971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baby & Child,1791,Gear & Travel,8971,Baby & Child,1791,Gear & Travel,8971,,,,,Baby & Child,1791,Gear & Travel,8971
Baby & Kids > Baby Travel Gear > Strollers > Full Size Strollers,3723,4,Baby & Kids,Baby Travel Gear,Strollers,Full Size Strollers,Household,754,Baby & Child,808745972290388001,Strollers,8812,Strollers,8973,Baby & Child,1791,Strollers,8973,Baby & Child,1791,Gear & Travel,8971,Baby & Child,1791,Gear & Travel,8971,Baby & Child,1791,Strollers,8973,,,,,Pet Parents,798824451433136156,Gear & Travel,8971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baby & Child,1791,Gear & Travel,8971,Baby & Child,1791,Gear & Travel,8971,,,,,Baby & Child,1791,Gear & Travel,8971
Baby & Kids > Baby Travel Gear > Strollers > Jogging Strollers,3724,4,Baby & Kids,Baby Travel Gear,Strollers,Jogging Strollers,Household,754,Baby & Child,808745972290388001,Strollers,8812,Strollers,8973,Baby & Child,1791,Strollers,8973,,,,,Baby & Child,1791,Gear & Travel,8971,Baby & Child,1791,Strollers,8973,,,,,Pet Parents,798824451433136156,Gear & Travel,8971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baby & Child,1791,Gear & Travel,8971,Baby & Child,1791,Gear & Travel,8971,,,,,Baby & Child,1791,Gear & Travel,8971
Baby & Kids > Baby Travel Gear > Strollers > Lightweight Strollers,3725,4,Baby & Kids,Baby Travel Gear,Strollers,Lightweight Strollers,Household,754,Baby & Child,808745972290388001,Strollers,8812,Strollers,8973,Baby & Child,1791,Strollers,8973,,,,,Baby & Child,1791,Gear & Travel,8971,Baby & Child,1791,Strollers,8973,,,,,Pet Parents,798824451433136156,Gear & Travel,8971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baby & Child,1791,Gear & Travel,8971,Baby & Child,1791,Gear & Travel,8971,,,,,Baby & Child,1791,Gear & Travel,8971
Baby & Kids > Diapers & Wipes > Baby Wipes > Hypoallergenic Wipes,1015,4,Baby & Kids,Diapers & Wipes,Baby Wipes,Hypoallergenic Wipes,Household,754,Baby & Child,808745972290388001,Bath & Diapering,8924,Diapers & Wipes,1222,Baby & Child,1791,Diapers & Wipes,1222,,,,,Baby & Child,1791,Wipes,1043,Baby & Child,1791,Diapers & Wipes,1222,,,,,Pet Parents,798824451433136156,Wipes,1043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baby & Child,1791,Wipes,1043,Baby & Child,1791,Wipes,1043,,,,,Baby & Child,1791,Wipes,1043
Baby & Kids > Diapers & Wipes > Baby Wipes > Other Baby Wipes,1017,4,Baby & Kids,Diapers & Wipes,Baby Wipes,Other Baby Wipes,Household,754,Baby & Child,808745972290388001,Bath & Diapering,8924,Diapers & Wipes,1222,Baby & Child,1791,Diapers & Wipes,1222,,,,,Baby & Child,1791,Wipes,1043,Baby & Child,1791,Diapers & Wipes,1222,,,,,Pet Parents,798824451433136156,Wipes,1043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baby & Child,1791,Wipes,1043,Baby & Child,1791,Wipes,1043,,,,,Baby & Child,1791,Wipes,1043
Baby & Kids > Diapers & Wipes > Baby Wipes > Standard Baby Wipes,1016,4,Baby & Kids,Diapers & Wipes,Baby Wipes,Standard Baby Wipes,Household,754,Baby & Child,808745972290388001,Bath & Diapering,8924,Diapers & Wipes,1222,Baby & Child,1791,Diapers & Wipes,1222,,,,,Baby & Child,1791,Wipes,1043,Baby & Child,1791,Diapers & Wipes,1222,,,,,Pet Parents,798824451433136156,Wipes,1043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baby & Child,1791,Wipes,1043,Baby & Child,1791,Wipes,1043,,,,,Baby & Child,1791,Wipes,1043
Baby & Kids > Diapers & Wipes > Changing Pads,216,3,Baby & Kids,Diapers & Wipes,Changing Pads,,Household,754,Baby & Child,808745972290388001,Bath & Diapering,8924,Diapering Essentials,8998,Baby & Child,1791,Diapers & Wipes,1222,,,,,Baby & Child,1791,Diapers,1041,Baby & Child,1791,Diapers & Wipes,1222,,,,,Pet Parents,798824451433136156,Diapers,1041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baby & Child,1791,Diapers,1041,Baby & Child,1791,Nappies,907835932618555515,,,,,Baby & Child,1791,Diapers,1041
Baby & Kids > Diapers & Wipes > Diaper Bins,3500,3,Baby & Kids,Diapers & Wipes,Diaper Bins,,Household,754,Baby & Child,808745972290388001,Bath & Diapering,8924,Diapers & Wipes,1222,Baby & Child,1791,Diapers & Wipes,1222,,,,,Baby & Child,1791,Diapers,1041,Baby & Child,1791,Diapers & Wipes,1222,,,,,Pet Parents,798824451433136156,Diapers,1041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baby & Child,1791,Diapers,1041,Baby & Child,1791,Nappies,907835932618555515,,,,,Baby & Child,1791,Diapers,1041
Baby & Kids > Diapers & Wipes > Diapers > Baby Diapers,1018,4,Baby & Kids,Diapers & Wipes,Diapers,Baby Diapers,Household,754,Baby & Child,808745972290388001,Bath & Diapering,8924,Diapers & Wipes,1222,Baby & Child,1791,Diapers & Wipes,1222,Baby & Child,1791,Diapers,1041,Baby & Child,1791,Diapers,1041,Baby & Child,1791,Diapers & Wipes,1222,,,,,Pet Parents,798824451433136156,Diapers,1041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baby & Child,1791,Diapers,1041,Baby & Child,1791,Nappies,907835932618555515,,,,,Baby & Child,1791,Diapers,1041
Baby & Kids > Diapers & Wipes > Diapers > Other Diapers,1020,4,Baby & Kids,Diapers & Wipes,Diapers,Other Diapers,Household,754,Baby & Child,808745972290388001,Bath & Diapering,8924,Diapers & Wipes,1222,Baby & Child,1791,Diapers & Wipes,1222,,,,,Baby & Child,1791,Diapers,1041,Baby & Child,1791,Diapers & Wipes,1222,,,,,Pet Parents,798824451433136156,Diapers,1041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baby & Child,1791,Diapers,1041,Baby & Child,1791,Nappies,907835932618555515,,,,,Baby & Child,1791,Diapers,1041
Baby & Kids > Diapers & Wipes > Diapers > Pullups,1019,4,Baby & Kids,Diapers & Wipes,Diapers,Pullups,Household,754,Baby & Child,808745972290388001,Bath & Diapering,8924,Diapers & Wipes,1222,Baby & Child,1791,Diapers & Wipes,1222,,,,,Baby & Child,1791,Diapers,1041,Baby & Child,1791,Diapers & Wipes,1222,,,,,Pet Parents,798824451433136156,Diapers,1041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baby & Child,1791,Diapers,1041,Baby & Child,1791,Nappies,907835932618555515,,,,,Baby & Child,1791,Diapers,1041
Baby & Kids > Diapers & Wipes > Other Diapers & Wipes,227,3,Baby & Kids,Diapers & Wipes,Other Diapers & Wipes,,Household,754,Baby & Child,808745972290388001,Bath & Diapering,8924,Diapers & Wipes,1222,Baby & Child,1791,Diapers & Wipes,1222,,,,,Baby & Child,1791,Diapers,1041,Baby & Child,1791,Diapers & Wipes,1222,,,,,Pet Parents,798824451433136156,Diapers,1041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baby & Child,1791,Diapers,1041,Baby & Child,1791,Nappies,907835932618555515,,,,,Baby & Child,1791,Diapers,1041
Baby & Kids > Diapers & Wipes > Potty,3501,3,Baby & Kids,Diapers & Wipes,Potty,,Household,754,Baby & Child,808745972290388001,Bath & Diapering,8924,Potty,8881,Baby & Child,1791,Potty,8881,,,,,Baby & Child,1791,Diapers,1041,Baby & Child,1791,Potty,8881,,,,,Pet Parents,798824451433136156,Diapers,1041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baby & Child,1791,Diapers,1041,Baby & Child,1791,Nappies,907835932618555515,,,,,Baby & Child,1791,Diapers,1041
Baby & Kids > Diapers & Wipes > Training Pants,224,3,Baby & Kids,Diapers & Wipes,Training Pants,,Household,754,Baby & Child,808745972290388001,Bath & Diapering,8924,Diapers & Wipes,1222,Baby & Child,1791,Diapers & Wipes,1222,,,,,Baby & Child,1791,Diapers,1041,Baby & Child,1791,Diapers & Wipes,1222,,,,,Pet Parents,798824451433136156,Diapers,1041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baby & Child,1791,Diapers,1041,Baby & Child,1791,Nappies,907835932618555515,,,,,Baby & Child,1791,Diapers,1041
Baby & Kids > Feeding & Formula > Baby Drinks > Baby Nutritional Shakes,1023,4,Baby & Kids,Feeding & Formula,Baby Drinks,Baby Nutritional Shakes,Household,754,Baby & Child,808745972290388001,Feeding & Formula,14412,Baby Food & Formula,8902,Baby & Child,1791,Baby Food & Formula,8902,,,,,Baby & Child,1791,Feeding,1127,Baby & Child,1791,Baby Food & Formula,8902,Breakroom,27443,Beverages,1137,Pet Parents,798824451433136156,Feeding,1127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baby & Child,1791,Feeding,1127,Baby & Child,1791,Feeding,1127,,,,,Baby & Child,1791,Feeding,1127
Baby & Kids > Feeding & Formula > Baby Drinks > Nursery Water,1022,4,Baby & Kids,Feeding & Formula,Baby Drinks,Nursery Water,Household,754,Baby & Child,808745972290388001,Feeding & Formula,14412,Water & Filters,8915,Baby & Child,1791,Baby Food & Formula,8902,,,,,Baby & Child,1791,Feeding,1127,Baby & Child,1791,Baby Food & Formula,8902,Breakroom,27443,Beverages,1137,Pet Parents,798824451433136156,Feeding,1127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baby & Child,1791,Feeding,1127,Baby & Child,1791,Feeding,1127,,,,,Baby & Child,1791,Feeding,1127
Baby & Kids > Feeding & Formula > Baby Drinks > Pediatric Solution,1021,4,Baby & Kids,Feeding & Formula,Baby Drinks,Pediatric Solution,Household,754,Baby & Child,808745972290388001,Feeding & Formula,14412,Baby Food & Formula,8902,Baby & Child,1791,Baby Food & Formula,8902,,,,,Baby & Child,1791,Feeding,1127,Baby & Child,1791,Baby Food & Formula,8902,Breakroom,27443,Beverages,1137,Pet Parents,798824451433136156,Feeding,1127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baby & Child,1791,Feeding,1127,Baby & Child,1791,Feeding,1127,,,,,Baby & Child,1791,Feeding,1127
Baby & Kids > Feeding & Formula > Baby Food > Baby Food Pouches,1025,4,Baby & Kids,Feeding & Formula,Baby Food,Baby Food Pouches,Household,754,Baby & Child,808745972290388001,Feeding & Formula,14412,Baby Food & Formula,8902,Baby & Child,1791,Baby Food & Formula,8902,,,,,Baby & Child,1791,Baby Food,1483,Baby & Child,1791,Baby Food & Formula,8902,,,,,Pet Parents,798824451433136156,Baby Food,1483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baby & Child,1791,Baby Food,1483,Baby & Child,1791,Baby Food,1483,,,,,Baby & Child,1791,Baby Food,1483
Baby & Kids > Feeding & Formula > Baby Food > Baby Snacks,1026,4,Baby & Kids,Feeding & Formula,Baby Food,Baby Snacks,Household,754,Baby & Child,808745972290388001,Feeding & Formula,14412,Baby Food & Formula,8902,Baby & Child,1791,Baby Food & Formula,8902,,,,,Baby & Child,1791,Toddler Snacks,1558,Baby & Child,1791,Baby Food & Formula,8902,Breakroom,27443,Snacks,1057,Pet Parents,798824451433136156,Toddler Snacks,1558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baby & Child,1791,Toddler Snacks,1558,Baby & Child,1791,Toddler Snacks,1558,,,,,Baby & Child,1791,Toddler Snacks,1558
Baby & Kids > Feeding & Formula > Baby Food > Jarred Food,1024,4,Baby & Kids,Feeding & Formula,Baby Food,Jarred Food,Household,754,Baby & Child,808745972290388001,Feeding & Formula,14412,Baby Food & Formula,8902,Baby & Child,1791,Baby Food & Formula,8902,,,,,Baby & Child,1791,Baby Food,1483,Baby & Child,1791,Baby Food & Formula,8902,,,,,Pet Parents,798824451433136156,Baby Food,1483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baby & Child,1791,Baby Food,1483,Baby & Child,1791,Baby Food,1483,,,,,Baby & Child,1791,Baby Food,1483
Baby & Kids > Feeding & Formula > Feeding Accessories > Baby Bottle Accessories,3502,4,Baby & Kids,Feeding & Formula,Feeding Accessories,Baby Bottle Accessories,Household,754,Baby & Child,808745972290388001,Feeding & Formula,14412,Bottle Feeding,8977,Baby & Child,1791,Feeding Utensils,8952,,,,,Baby & Child,1791,Feeding,1127,Baby & Child,1791,Feeding Utensils,8952,,,,,Pet Parents,798824451433136156,Feeding,1127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baby & Child,1791,Feeding,1127,Baby & Child,1791,Feeding,1127,,,,,Baby & Child,1791,Feeding,1127
Baby & Kids > Feeding & Formula > Feeding Accessories > Baby Bottles,1030,4,Baby & Kids,Feeding & Formula,Feeding Accessories,Baby Bottles,Household,754,Baby & Child,808745972290388001,Feeding & Formula,14412,Bottle Feeding,8977,Baby & Child,1791,Feeding Utensils,8952,,,,,Baby & Child,1791,Feeding,1127,Baby & Child,1791,Feeding Utensils,8952,,,,,Pet Parents,798824451433136156,Feeding,1127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baby & Child,1791,Feeding,1127,Baby & Child,1791,Feeding,1127,,,,,Baby & Child,1791,Feeding,1127
